3.528480 	 25.773000 
3.690610 	 25.812000 
3.692500 	 25.851000 
3.694390 	 25.889000 
3.696280 	 25.928000 
3.698170 	 25.967000 
3.700060 	 26.005000 
3.701950 	 26.044000 
3.703840 	 26.082000 
3.705740 	 26.120000 
3.707630 	 26.159000 
3.709520 	 26.197000 
3.711410 	 26.235000 
3.713300 	 26.273000 
3.717570 	 26.311000 
3.743350 	 26.349000 
3.745240 	 26.387000 
3.747130 	 26.425000 
3.749030 	 26.463000 
3.750920 	 26.501000 
3.752810 	 26.538000 
3.914940 	 26.576000 
3.916830 	 26.614000 
3.918720 	 26.651000 
3.920610 	 26.689000 
3.922500 	 26.726000 
3.924390 	 26.764000 
3.926290 	 26.801000 
3.928180 	 26.838000 
3.930070 	 26.876000 
3.931960 	 26.913000 
3.933850 	 26.950000 
3.935740 	 26.987000 
3.937630 	 27.024000 
3.941900 	 27.061000 
3.967680 	 27.098000 
3.969570 	 27.135000 
3.971470 	 27.172000 
3.973360 	 27.209000 
3.975250 	 27.245000 
3.977140 	 27.282000 
4.139270 	 27.319000 
4.141160 	 27.355000 
4.143050 	 27.392000 
4.144940 	 27.428000 
4.146840 	 27.465000 
4.148730 	 27.501000 
4.150620 	 27.538000 
4.152510 	 27.574000 
4.154400 	 27.610000 
4.156290 	 27.646000 
4.158180 	 27.683000 
4.160070 	 27.719000 
4.161960 	 27.755000 
4.166230 	 27.791000 
4.192020 	 27.827000 
4.193910 	 27.863000 
4.195800 	 27.899000 
4.197690 	 27.934000 
4.199580 	 27.970000 
4.201470 	 28.006000 
4.363600 	 28.042000 
4.365490 	 28.077000 
4.367390 	 28.113000 
4.369280 	 28.149000 
4.371170 	 28.184000 
4.373060 	 28.220000 
4.374950 	 28.255000 
4.376840 	 28.290000 
4.378730 	 28.326000 
4.380620 	 28.361000 
4.382510 	 28.396000 
4.384400 	 28.432000 
4.386290 	 28.467000 
4.390560 	 28.502000 
4.416350 	 28.537000 
4.418240 	 28.572000 
4.420130 	 28.607000 
4.422020 	 28.642000 
4.423910 	 28.677000 
4.425800 	 28.712000 
4.587930 	 28.747000 
4.589830 	 28.781000 
4.591720 	 28.816000 
4.593610 	 28.851000 
4.595500 	 28.885000 
4.597390 	 28.920000 
4.599280 	 28.955000 
4.601170 	 28.989000 
4.603060 	 29.024000 
4.604950 	 29.058000 
4.606840 	 29.093000 
4.608730 	 29.127000 
4.610620 	 29.161000 
4.614900 	 29.196000 
4.640680 	 29.230000 
4.642570 	 29.264000 
4.644460 	 29.298000 
4.646350 	 29.332000 
4.648240 	 29.366000 
4.650130 	 29.400000 
4.812270 	 29.434000 
4.814160 	 29.468000 
4.816050 	 29.502000 
4.817940 	 29.536000 
4.819830 	 29.570000 
4.821720 	 29.604000 
4.823610 	 29.638000 
4.825500 	 29.671000 
4.827390 	 29.705000 
4.829280 	 29.739000 
4.831170 	 29.772000 
4.833060 	 29.806000 
4.834950 	 29.840000 
4.839230 	 29.873000 
4.865010 	 29.907000 
4.866900 	 29.940000 
4.868790 	 29.973000 
4.870680 	 30.007000 
4.872570 	 30.040000 
4.874460 	 30.073000 
5.036600 	 30.107000 
5.038490 	 30.140000 
5.040380 	 30.173000 
5.042270 	 30.206000 
5.044160 	 30.239000 
5.046050 	 30.272000 
5.047940 	 30.305000 
5.049830 	 30.338000 
5.051720 	 30.371000 
5.053610 	 30.404000 
5.055500 	 30.437000 
5.057390 	 30.470000 
5.059280 	 30.503000 
5.063560 	 30.536000 
5.089340 	 30.568000 
5.091230 	 30.601000 
5.093120 	 30.634000 
5.095010 	 30.666000 
5.096900 	 30.699000 
5.098790 	 30.732000 
5.368790 	 1.000000 


